,Gene,WormBase_Gene_ID,Sequence_Name,AS_event_ID,ADL,AFD,AIM,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVL,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,DVC,I5,IL1,IL2,LUA,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMB,SMD,VB,VC,VD
Y54G11A.4 II_+_14291024_14292819,Y54G11A.4,WBGene00013215,Y54G11A.4,II_+_14291024_14292819,37.26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y54G11A.7 II_+_14298851_14299212,Y54G11A.7,WBGene00013216,Y54G11A.7,II_+_14298851_14299212,9.30%,16.67%,2.94%,4.41%,83.33%,12.50%,8.33%,18.44%,3.50%,2.78%,10.28%,32.50%,10%,10.65%,4.56%,0%,8.33%,17.40%,16.67%,6.66%,2.50%,19.52%,22.23%,19.32%,2.33%,12.58%,4.55%,24.92%,5.36%,8.29%,43.50%,8.89%,10.63%,7.70%,10%,NA,13.05%,1.47%,1.95%,0%,12.62%,6.67%,10.40%,8.33%,8.72%,16.63%
Y54G2A.11 IV_-_2768629_2769604,Y54G2A.11,WBGene00021876,Y54G2A.11,IV_-_2768629_2769604,1.71%,NA,2.38%,NA,NA,0%,5.03%,NA,1.82%,NA,NA,NA,NA,NA,2.55%,3.47%,NA,NA,NA,1.13%,1.44%,28.13%,12.37%,NA,3.29%,0.60%,1.89%,13.91%,NA,NA,NA,0%,2.06%,3.59%,NA,NA,NA,1.93%,NA,0.88%,NA,NA,NA,NA,5.38%,14.31%
Y54G2A.11 IV_-_2769844_2770667,Y54G2A.11,WBGene00021876,Y54G2A.11,IV_-_2769844_2770667,NA,3.30%,NA,NA,NA,1.19%,1.14%,NA,1.49%,NA,NA,NA,1.12%,NA,NA,NA,NA,NA,NA,NA,NA,2.35%,NA,NA,NA,1.38%,NA,7.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96%,NA,NA,NA,NA,NA,NA
Y54G2A.16 IV_-_2857271_2864770,Y54G2A.16,WBGene00021881,Y54G2A.16,IV_-_2857271_2864770,NA,NA,0.45%,NA,NA,NA,NA,NA,1.44%,NA,NA,NA,NA,NA,2.62%,1.44%,NA,NA,NA,NA,NA,18.35%,NA,NA,NA,0%,1.31%,NA,2.48%,4.17%,NA,NA,NA,1.65%,NA,NA,NA,NA,2.96%,NA,3.09%,2.90%,NA,NA,NA,NA
Y54G2A.18 IV_-_2892288_2892395,Y54G2A.18,WBGene00021883,Y54G2A.18,IV_-_2892288_2892395,3.18%,NA,NA,NA,43.99%,NA,NA,NA,NA,NA,NA,NA,NA,5.31%,NA,4.68%,NA,NA,NA,NA,3.13%,36.05%,NA,25.27%,NA,NA,NA,13.57%,3.76%,NA,NA,1.39%,NA,NA,NA,NA,NA,NA,NA,NA,4.33%,6.57%,2.76%,NA,NA,NA
Y54G2A.26 IV_-_2986740_2987600,Y54G2A.26,WBGene00021890,Y54G2A.26,IV_-_2986740_2987600,14.54%,48.95%,17.92%,10.36%,18.45%,27.81%,28.04%,53.91%,17.67%,53.84%,37.61%,23.24%,51.24%,12.23%,12.17%,33.56%,13.57%,43.30%,42.50%,16.69%,23.36%,20.21%,27.78%,21.42%,10.48%,16.09%,16.03%,25.50%,17.52%,35.77%,20.55%,21.38%,20.55%,13.27%,29.72%,19.65%,NA,13.97%,26.72%,10.40%,14.60%,18.62%,10.98%,25.52%,4.63%,32.02%
Y54G2A.26 IV_-_2987816_2988353,Y54G2A.26,WBGene00021890,Y54G2A.26,IV_-_2987816_2988353,4.69%,12.45%,5.33%,7.64%,1.08%,3.01%,1.56%,7.13%,2.26%,6.17%,10.05%,17.99%,16.18%,3.03%,3.71%,14.48%,4.21%,12.78%,8.05%,4.17%,5.40%,4.65%,10.67%,14.08%,2.80%,4.10%,4.54%,NA,5.42%,11.15%,3.53%,3.07%,4.19%,2.89%,8.48%,3.26%,NA,2.93%,3.23%,6.54%,3.17%,4.86%,4.05%,NA,1.92%,12.94%
Y54G2A.26 IV_-_2989296_2991812,Y54G2A.26,WBGene00021890,Y54G2A.26,IV_-_2989296_2991812,NA,NA,NA,NA,NA,3.71%,NA,NA,NA,NA,5.84%,4.66%,3.79%,NA,NA,NA,2.92%,NA,8.21%,2.02%,NA,13.09%,10.68%,8.32%,3.39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47%,NA,NA,NA,NA,NA,NA,NA,NA,18.86%,1.92%,NA
Y54G2A.26 IV_-_2992487_2995248,Y54G2A.26,WBGene00021890,Y54G2A.26,IV_-_2992487_2995248,NA,18.47%,4.76%,3.01%,6.50%,1.91%,3.21%,4.75%,2.86%,7.96%,10.86%,10.48%,9.75%,3.07%,3.29%,6.96%,5.53%,13.89%,12.22%,NA,3.72%,6.90%,9.12%,NA,3.21%,5.13%,2.37%,NA,5.46%,14.53%,4.62%,3.43%,3.51%,1.71%,NA,2.69%,7.14%,NA,4.04%,3.36%,2.87%,4.41%,2.66%,8.51%,2.43%,6.68%
Y54G2A.73 IV_-_2995573_3000616,Y54G2A.73,WBGene00219425,Y54G2A.73,IV_-_2995573_3000616,2.08%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.44%,NA,6.06%,2.27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35%,NA,NA,NA,NA
Y54G2A.73 IV_-_3000756_3001592,Y54G2A.73,WBGene00219425,Y54G2A.73,IV_-_3000756_3001592,NA,NA,2.68%,NA,NA,NA,NA,NA,4.88%,NA,NA,NA,NA,3.52%,3.51%,NA,1.96%,29.77%,NA,3.93%,NA,14.23%,NA,NA,3.66%,3.69%,3.75%,NA,3.01%,6.48%,NA,6.24%,2.49%,5.31%,23.31%,NA,NA,NA,3.94%,7.35%,2.40%,1.15%,5.58%,31.89%,10.35%,NA
Y54H5A.2 III_-_5137709_5138091,Y54H5A.2,WBGene00021900,Y54H5A.2,III_-_5137709_5138091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39%,NA,NA,NA,NA,NA,NA,17.73%,1.11%,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.41%
Y54H5A.2 III_-_5138280_5146013,Y54H5A.2,WBGene00021900,Y54H5A.2,III_-_5138280_5146013,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,45.43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y54H5A.2 III_-_5146338_5148592,Y54H5A.2,WBGene00021900,Y54H5A.2,III_-_5146338_5148592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47%,NA,NA,NA,NA,12.58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.52%
Y55B1AR.2 III_-_594123_595247,Y55B1AR.2,WBGene00021906,Y55B1AR.2,III_-_594123_595247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55B1BL.1 III_+_402843_403500,Y55B1BL.1,WBGene00021909,Y55B1BL.1,III_+_402843_403500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55B1BL.1 III_+_404391_405184,Y55B1BL.1,WBGene00021909,Y55B1BL.1,III_+_404391_405184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,12.63%,NA,19.84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55B1BR.6 III_-_454391_455043,Y55B1BR.6,WBGene00044401,Y55B1BR.6,III_-_454391_455043,0%,NA,NA,NA,NA,0%,0%,NA,NA,NA,13.99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,4.07%,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51%,NA,NA,NA,NA,NA,NA
Y55B1BR.6 III_-_455141_459600,Y55B1BR.6,WBGene00044401,Y55B1BR.6,III_-_455141_459600,0%,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36%,NA,NA,NA,NA,0%,NA
Y55D5A.1 III_+_2987432_2987906,Y55D5A.1,WBGene00021915,Y55D5A.1,III_+_2987432_2987906,3.87%,10.64%,3.00%,8.26%,24.29%,0%,0%,NA,4.85%,NA,NA,NA,0%,3.76%,1.01%,10.11%,2.79%,15.49%,NA,7.73%,2.50%,NA,NA,8.10%,3.59%,4.52%,4.52%,NA,1.62%,NA,4.70%,1.57%,4.20%,1.31%,NA,0%,NA,2.73%,0.59%,0%,2.06%,1.43%,2.05%,15.21%,NA,8.22%
Y55F3AM.14 IV_-_1059192_1059861,Y55F3AM.14,WBGene00021931,Y55F3AM.14,IV_-_1059192_1059861,2.93%,11.12%,5.27%,3.55%,12.00%,0.28%,2.45%,17.94%,2.37%,12.50%,14.18%,16.16%,15.20%,3.50%,4.11%,6.41%,5.73%,18.88%,10.34%,2.54%,1.19%,18.79%,19.83%,11.91%,3.30%,5.78%,3.61%,12.78%,2.18%,15.89%,10.45%,2.69%,2.99%,4.75%,20.09%,1.04%,15.56%,2.14%,3.88%,6.54%,4.03%,5.76%,3.70%,2.61%,2.65%,NA
Y55F3AM.14 IV_-_1060316_1060750,Y55F3AM.14,WBGene00021931,Y55F3AM.14,IV_-_1060316_1060750,2.46%,5.22%,4.26%,3.11%,1.55%,2.68%,NA,5.75%,4.14%,11.06%,5.47%,4.90%,6.62%,3.07%,1.18%,9.70%,4.34%,6.31%,NA,1.63%,2.49%,3.16%,5.71%,4.34%,1.47%,NA,5.52%,6.63%,5.34%,2.98%,10.24%,6.94%,NA,2.59%,15.80%,4.26%,NA,2.31%,NA,2.50%,NA,5.78%,2.64%,2.24%,NA,4.26%
Y55F3AM.14 IV_-_1061171_1061320,Y55F3AM.14,WBGene00021931,Y55F3AM.14,IV_-_1061171_1061320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.92%,NA,NA,NA,NA,NA,NA,7.48%,NA,NA,NA,NA,NA,NA,NA,NA,6.34%,NA,NA,NA,NA,NA,2.17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55F3AM.14 IV_-_1061678_1062477,Y55F3AM.14,WBGene00021931,Y55F3AM.14,IV_-_1061678_1062477,NA,NA,NA,NA,15.84%,2.16%,NA,NA,6.44%,NA,NA,NA,12.48%,NA,3.63%,NA,NA,NA,11.93%,NA,2.45%,NA,NA,NA,NA,NA,5.72%,14.36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85%,NA,NA,NA,14.48%,NA,NA
Y55F3AM.14 IV_-_1063185_1067480,Y55F3AM.14,WBGene00021931,Y55F3AM.14,IV_-_1063185_1067480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.05%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55F3AM.5 IV_+_1002451_1003392,Y55F3AM.5,WBGene00021923,Y55F3AM.5,IV_+_1002451_1003392,1.22%,NA,NA,NA,NA,2.78%,NA,NA,NA,NA,NA,18.15%,NA,NA,NA,NA,4.16%,NA,NA,NA,NA,NA,15.35%,19.42%,2.66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64%,NA,NA,NA,NA,NA,NA,NA
Y55F3AR.2 IV_+_1094962_1096083,Y55F3AR.2,WBGene00021933,Y55F3AR.2,IV_+_1094962_1096083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.45%,NA,NA,4.48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y55F3BL.6 IV_-_806551_806987,Y55F3BL.6,WBGene00235283,Y55F3BL.6,IV_-_806551_806987,8.21%,NA,65.42%,24.41%,NA,0%,NA,NA,NA,NA,0%,0%,NA,55.83%,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54%,NA,5%,NA,NA,0%,25.69%,NA,NA,NA,55.56%,NA,0%,NA,37.71%,41.67%,58.34%,NA,NA,NA
Y55F3BR.1 IV_+_878510_879476,Y55F3BR.1,WBGene00021938,Y55F3BR.1,IV_+_878510_879476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08%,1.88%,NA,NA,NA,NA
Y55F3BR.6 IV_-_836031_836934,Y55F3BR.6,WBGene00021943,Y55F3BR.6,IV_-_836031_836934,0%,NA,NA,0%,NA,NA,0%,NA,3.62%,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,0%,20.34%,12.27%,NA,NA,NA,NA,NA,NA,32.38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,1.02%,NA,NA,NA,2.93%,21.51%
Y56A3A.2 III_-_11850599_11851509,Y56A3A.2,WBGene00013225,Y56A3A.2,III_-_11850599_11851509,NA,NA,NA,NA,NA,2.78%,NA,NA,NA,NA,NA,NA,NA,4.39%,NA,0.59%,2.59%,NA,NA,NA,4.80%,NA,NA,NA,NA,3.04%,NA,NA,NA,NA,8.11%,NA,NA,NA,NA,NA,NA,2.63%,NA,2.33%,NA,NA,2.52%,NA,NA,NA
Y56A3A.2 III_-_11853972_11855388,Y56A3A.2,WBGene00013225,Y56A3A.2,III_-_11853972_11855388,1.56%,NA,NA,NA,NA,0%,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88%,NA,NA,NA,NA,NA,NA,12.19%,NA,1.53%,NA,NA,1.96%,0.58%,NA,NA,NA,NA,NA,NA,NA,NA,1.56%,0.86%,NA,NA,NA,NA,NA,20.34%
Y56A3A.2 III_-_11857350_11860966,Y56A3A.2,WBGene00013225,Y56A3A.2,III_-_11857350_11860966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04%,21.65%,NA,NA,NA,NA,NA,NA,3.22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.99%
Y56A3A.30 III_-_11976117_11976806,Y56A3A.30,WBGene00013242,Y56A3A.30,III_-_11976117_11976806,NA,NA,NA,NA,NA,NA,NA,NA,11.11%,NA,NA,NA,NA,NA,2.08%,NA,NA,NA,NA,NA,5.63%,NA,24.01%,15.41%,NA,1.14%,NA,NA,12.81%,NA,NA,NA,NA,NA,NA,NA,NA,5.50%,NA,NA,NA,NA,NA,NA,NA,14.79%
Y56A3A.30 III_-_11977800_11978133,Y56A3A.30,WBGene00013242,Y56A3A.30,III_-_11977800_11978133,NA,NA,0%,0%,NA,NA,0%,4.17%,5.56%,0%,32.76%,NA,1.11%,0%,0%,1.52%,8.33%,0%,0%,6.25%,0%,6.25%,2.59%,0%,12.50%,3.64%,6.28%,8.33%,10.32%,NA,0%,1.28%,3.10%,12.86%,0%,0%,4.17%,0%,1.73%,0%,2.62%,4.58%,3.75%,8.33%,0%,3.33%
Y56A3A.30 III_-_11978841_11979000,Y56A3A.30,WBGene00013242,Y56A3A.30,III_-_11978841_11979000,0%,NA,NA,4.17%,NA,NA,NA,NA,NA,NA,20.81%,NA,NA,0%,NA,0.54%,NA,NA,NA,1.19%,5.56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25%,0%,1.09%,NA,NA,12.50%,NA,0%,NA,NA,NA,1%,1.79%,NA,NA,NA
Y56A3A.31 III_+_11983682_11986406,Y56A3A.31,WBGene00013243,Y56A3A.31,III_+_11983682_11986406,NA,NA,NA,NA,NA,NA,NA,60.83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50%,NA,NA,NA,NA,NA,NA
Y56A3A.7 III_-_11934180_11936912,Y56A3A.7,WBGene00013228,Y56A3A.7,III_-_11934180_11936912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.84%
Y56A3A.7 III_-_11934180_11941163,Y56A3A.7,WBGene00013228,Y56A3A.7,III_-_11934180_11941163,NA,NA,NA,NA,NA,NA,0%,24.73%,NA,NA,NA,NA,NA,NA,NA,NA,12.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y56A3A.7 III_-_11937042_11938970,Y56A3A.7,WBGene00013228,Y56A3A.7,III_-_11937042_11938970,NA,NA,0%,NA,0%,0%,NA,NA,0%,0%,NA,0%,0%,0%,0%,0%,4.37%,0%,0%,0%,NA,0%,NA,NA,NA,0%,0%,NA,0%,0%,0%,NA,0%,NA,NA,NA,22.62%,0%,0%,NA,0%,NA,NA,0%,0%,4.17%
Y56A3A.7 III_-_11939181_11941163,Y56A3A.7,WBGene00013228,Y56A3A.7,III_-_11939181_11941163,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,18.37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y57A10A.13 II_-_12178796_12179686,Y57A10A.13,WBGene00013256,Y57A10A.13,II_-_12178796_12179686,0.60%,NA,2.35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93%,6.58%,0%,NA,NA,4.51%,NA,NA,11.76%,18.36%,3.31%,NA,0.60%,NA,NA,NA,NA,NA,2.35%,NA,NA,NA,NA,1.73%,2.00%,NA,NA,NA,NA,NA,2.94%,22.25%
Y57A10A.2 II_+_12148316_12148482,Y57A10A.2,WBGene00013247,Y57A10A.2,II_+_12148316_12148482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.48%,NA
Y57A10A.26 II_+_12264344_12264863,Y57A10A.26,WBGene00013266,Y57A10A.26,II_+_12264344_12264863,NA,NA,NA,NA,NA,0%,NA,21.66%,NA,NA,NA,NA,NA,NA,NA,2.22%,NA,NA,NA,NA,3.33%,13.58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21%,NA,NA,NA,NA,NA,NA
Y57A10A.26 II_+_12265332_12265800,Y57A10A.26,WBGene00013266,Y57A10A.26,II_+_12265332_12265800,NA,NA,NA,NA,0%,NA,1.25%,21.03%,14.18%,NA,NA,10.72%,NA,NA,NA,13.47%,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.81%,NA,NA,NA,NA,NA,NA,3.65%,NA,NA,NA,NA,NA,NA,NA,29.52%
Y57A10A.31 II_+_12291582_12291981,Y57A10A.31,WBGene00013270,Y57A10A.31,II_+_12291582_12291981,NA,NA,NA,5.48%,NA,NA,NA,NA,2.02%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.44%
Y57A10C.9 II_-_12433386_12433675,Y57A10C.9,WBGene00013287,Y57A10C.9,II_-_12433386_12433675,NA,NA,NA,48.90%,29.85%,NA,NA,NA,NA,NA,NA,NA,NA,76.19%,NA,0%,NA,NA,NA,25%,NA,0%,NA,NA,NA,0%,20%,NA,NA,NA,NA,NA,69.37%,NA,NA,0%,NA,0%,16.67%,NA,15.72%,NA,NA,NA,NA,NA
Y57E12AL.1 V_+_7062076_7062187,Y57E12AL.1,WBGene00021956,Y57E12AL.1,V_+_7062076_7062187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70%,5.21%,NA,25.20%,NA,NA,NA,NA,31.70%,NA,NA,7.09%,NA,NA,NA,12.12%,NA,11.07%,NA,6.36%,NA,NA,NA,NA,NA,NA,NA,NA,12.62%,23.71%,NA,NA,NA
Y57E12AR.1 V_-_7063993_7065198,Y57E12AR.1,WBGene00044612,Y57E12AR.1,V_-_7063993_7065198,NA,NA,NA,NA,NA,NA,NA,NA,0.74%,0%,5.83%,0%,0%,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,10.91%,NA,5.72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28%,NA,NA,NA,NA,NA,NA
Y57G11A.2 IV_-_14519004_14519228,Y57G11A.2,WBGene00013290,Y57G11A.2,IV_-_14519004_14519228,NA,NA,NA,2.48%,NA,NA,NA,NA,NA,NA,15.04%,NA,NA,0.54%,6.30%,NA,NA,NA,NA,NA,NA,NA,15.16%,15.35%,0%,3.19%,NA,NA,NA,NA,4.48%,2.88%,3.60%,2.04%,NA,NA,8.90%,NA,0.46%,NA,0%,NA,2.06%,NA,3.45%,15.73%
Y57G11A.4 IV_+_14482549_14482967,Y57G11A.4,WBGene00013292,Y57G11A.4,IV_+_14482549_14482967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82%,33.86%
Y57G11B.2 IV_+_14565908_14566856,Y57G11B.2,WBGene00013295,Y57G11B.2,IV_+_14565908_14566856,NA,NA,NA,NA,NA,NA,NA,28.91%,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,27.30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y57G11C.22 IV_+_14847723_14848206,Y57G11C.22,WBGene00013317,Y57G11C.22,IV_+_14847723_14848206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.30%,20.03%,NA,1.04%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17%
Y57G11C.22 IV_+_14851151_14852632,Y57G11C.22,WBGene00013317,Y57G11C.22,IV_+_14851151_14852632,NA,NA,NA,NA,NA,NA,6.73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76%,3.13%,NA,NA,30.69%,NA,2.08%,NA,NA,NA,NA,NA,NA,NA,NA,46.43%,NA,NA,NA,NA,5%,NA,NA,NA,NA,NA,NA
Y57G11C.22 IV_+_14852941_14853448,Y57G11C.22,WBGene00013317,Y57G11C.22,IV_+_14852941_14853448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.12%,NA,2.68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.86%
Y57G11C.42 IV_+_14742853_14744045,Y57G11C.42,WBGene00013331,Y57G11C.42,IV_+_14742853_14744045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,NA,NA,NA
Y57G11C.9 IV_+_14787383_14787504,Y57G11C.9,WBGene00013307,Y57G11C.9,IV_+_14787383_14787504,21.32%,35.58%,25.72%,28.89%,23.38%,0%,8.79%,42.35%,21.04%,34.57%,54.06%,65.19%,46.83%,31.81%,10.44%,36.56%,52.56%,43.60%,39.74%,12.25%,20.83%,50.83%,45.28%,52.95%,19.68%,30.61%,44.82%,59.53%,45.78%,20.69%,49.26%,27.30%,14.37%,29.11%,43.13%,0%,35.04%,19.66%,46.40%,10.21%,30.66%,18.91%,30.71%,38.89%,27.05%,39.44%
Y57G11C.9 IV_+_14787383_14787979,Y57G11C.9,WBGene00013307,Y57G11C.9,IV_+_14787383_14787979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.79%,NA,NA,NA,NA,NA,NA,NA,NA,9.58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y57G11C.9 IV_+_14787732_14787979,Y57G11C.9,WBGene00013307,Y57G11C.9,IV_+_14787732_14787979,7.47%,NA,15.82%,33.89%,11.79%,0%,28.26%,47.17%,27.58%,19.54%,55.32%,60.15%,18.33%,25.47%,25.12%,28.71%,42.12%,41.88%,33.29%,22.13%,0%,38.21%,49.45%,42.96%,26.58%,NA,25.03%,60.99%,51.03%,14.87%,52.16%,58.74%,22.04%,30.78%,29.17%,58.34%,29.42%,NA,76.92%,63.34%,25.51%,32.77%,37.95%,18.65%,40.56%,47.02%
Y57G11C.9 IV_+_14788106_14788296,Y57G11C.9,WBGene00013307,Y57G11C.9,IV_+_14788106_14788296,NA,NA,NA,NA,NA,1.79%,NA,NA,NA,12.70%,NA,NA,NA,NA,2.92%,NA,NA,NA,NA,1.13%,2.08%,NA,NA,NA,NA,NA,NA,10.46%,NA,NA,NA,NA,NA,NA,23.88%,0%,NA,3.57%,NA,1.73%,NA,NA,NA,2.41%,NA,NA
Y57G11C.9 IV_+_14789115_14789404,Y57G11C.9,WBGene00013307,Y57G11C.9,IV_+_14789115_14789404,4.87%,NA,2.47%,3.79%,9.34%,2.95%,5.09%,18.01%,5.43%,3.23%,9.08%,12.22%,0%,3.43%,3.41%,11.70%,6.72%,NA,11.55%,3.78%,1.85%,15.08%,7.92%,11.63%,5.80%,11.03%,3.31%,11.53%,6.27%,8.96%,14.36%,8.07%,5.17%,6.59%,23.08%,0.53%,14.47%,2.82%,5.88%,0.92%,4.61%,7.32%,4.55%,5.89%,5.39%,NA
