,Gene,WormBase_Gene_ID,Sequence_Name,AS_event_ID,ADL,AFD,AIM,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVL,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,DVC,I5,IL1,IL2,LUA,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMB,SMD,VB,VC,VD
tmc-1 X_+_1174607_1174885_1175053_1175167,tmc-1,WBGene00020490,T13G4.3,X_+_1174607_1174885_1175053_1175167,100%,90.79%,60.22%,70.42%,NA,100%,20%,50%,78.55%,NA,16.67%,50%,100%,67.51%,0%,100%,25%,12.50%,NA,100%,12.50%,26.59%,87.55%,39.82%,97.07%,64.59%,59.07%,37.50%,49.39%,8.33%,84.17%,25.16%,65.48%,63.83%,0%,NA,44.41%,57.92%,65.73%,32.11%,73.58%,67.26%,25.04%,100%,50%,76.78%
tmem-218 X_+_17649410_17649654_17650278_17651313,tmem-218,WBGene00044771,T23E7.5,X_+_17649410_17649654_17650278_17651313,NA,NA,NA,NA,NA,NA,NA,71.68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tmem-218 X_+_17649725_17649984_17650278_17651313,tmem-218,WBGene00044771,T23E7.5,X_+_17649725_17649984_17650278_17651313,78.51%,18.75%,NA,33.34%,NA,25.91%,33.72%,38.72%,64.91%,NA,NA,NA,NA,NA,NA,NA,0%,NA,52.79%,NA,15.22%,NA,NA,NA,0%,0%,25%,44.17%,NA,NA,37.50%,NA,61.84%,50%,NA,NA,0%,NA,NA,NA,NA,NA,12.50%,NA,11.67%,NA
tmem-231 IV_+_8426876_8426997_8427087_8427390,tmem-231,WBGene00020825,T26A8.2,IV_+_8426876_8426997_8427087_8427390,82.50%,NA,NA,NA,NA,100%,85.80%,86.61%,74.23%,98.70%,NA,NA,NA,NA,NA,NA,NA,100%,100%,92.56%,90.28%,100%,100%,NA,100%,NA,82.41%,83.15%,0%,NA,NA,62.50%,82.53%,NA,NA,NA,100%,100%,NA,NA,100%,NA,0%,NA,NA,NA
tnt-3 X_-_7938053_7938515_7938662_7940197,tnt-3,WBGene00006588,C14F5.3,X_-_7938053_7938515_7938662_7940197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.27%,NA,37.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.33%
tnt-3 X_-_7940624_7940796_7940824_7940882,tnt-3,WBGene00006588,C14F5.3,X_-_7940624_7940796_7940824_7940882,33.46%,23.75%,27.34%,70.37%,42.86%,0%,0%,29.17%,21.78%,37.86%,33.30%,NA,100%,84.15%,75.42%,NA,50%,12.62%,0%,21.20%,NA,51.25%,51.29%,33.55%,76.11%,39.22%,67.34%,33.33%,39.40%,23.33%,65.38%,30.42%,40.33%,47.06%,0%,25%,57.38%,13.06%,80%,71.22%,21.20%,50%,32.78%,6.67%,36.19%,42.59%
tom-1 I_+_5551407_5551768_5551831_5551938,tom-1,WBGene00006594,M01A10.2,I_+_5551407_5551768_5551831_5551938,0%,6.79%,0%,2.76%,0%,2.08%,0%,0%,0%,1.56%,0%,2.78%,4.55%,0%,31.81%,46.76%,0%,0%,0%,1.97%,0%,2.78%,1.14%,0%,0%,0%,0%,0%,0%,0%,1.98%,0.88%,0.81%,0%,0%,0%,0%,0.50%,2.96%,0%,0.21%,0.59%,0.58%,0%,1.67%,0.28%
tom-1 I_+_5552741_5552879_5553369_5554739,tom-1,WBGene00006594,M01A10.2,I_+_5552741_5552879_5553369_5554739,6.33%,52.23%,NA,5.28%,22.06%,10%,7.74%,6.88%,5.87%,0.96%,4.17%,0%,0%,4.25%,3.58%,14.63%,NA,15.37%,8.33%,21.93%,7.05%,NA,2.45%,NA,4%,7.61%,2.46%,5.77%,3.51%,2.89%,NA,4.95%,9.25%,7.31%,NA,5.50%,18.17%,4.73%,4.41%,3.45%,3.78%,1.95%,8.62%,3.85%,12.48%,4.69%
tom-1 I_+_5557782_5557959_5557971_5559327,tom-1,WBGene00006594,M01A10.2,I_+_5557782_5557959_5557971_5559327,17.50%,6.67%,23.63%,19.37%,0%,16.67%,44.64%,10%,16.01%,4.17%,34%,0%,0%,24.34%,9.58%,NA,3.03%,5%,11.11%,53.97%,9.19%,29.21%,70.09%,53.15%,7.33%,18.06%,NA,NA,15.28%,7.41%,33.50%,41%,51.75%,39.85%,47.64%,0%,19.38%,16.44%,6.86%,41.67%,62.75%,64.36%,57.77%,91.62%,36.36%,60.27%
tom-1 I_+_5557782_5558452_5558479_5559327,tom-1,WBGene00006594,M01A10.2,I_+_5557782_5558452_5558479_5559327,8.33%,0%,NA,2.04%,0%,0%,0%,1.47%,11.62%,0%,0%,6.67%,0%,NA,1.79%,73.16%,1.19%,0%,7.41%,9.53%,5%,NA,NA,NA,1.35%,1.79%,NA,65.19%,2.73%,28.30%,NA,7.47%,1.85%,NA,NA,0%,65.67%,14.99%,6.79%,0%,NA,NA,NA,NA,0%,NA
top-1 I_+_13293024_13293528_13293744_13294233,top-1,WBGene00006595,M01E5.5,I_+_13293024_13293528_13293744_13294233,22.38%,34.03%,22.61%,21.00%,20.96%,75%,13.89%,15.28%,61.67%,13.29%,51.81%,29.02%,28.86%,19.25%,10.01%,5.83%,15.49%,24.59%,22.10%,47.93%,19.19%,36.61%,57.57%,32.02%,23.50%,66.63%,22.10%,5.91%,63.88%,75.12%,83.97%,65.42%,62.45%,51.50%,21.57%,43.75%,31.02%,33.24%,34.29%,67.53%,28.75%,18.01%,51.43%,34.69%,42.42%,31.79%
tos-1 V_-_9343416_9343500_9343567_9343674,tos-1,WBGene00019466,K07B1.6,V_-_9343416_9343500_9343567_9343674,50.67%,57.35%,69.39%,64.27%,49.68%,NA,56.07%,60.87%,60.63%,56.03%,57.85%,52.71%,58.69%,70.09%,62.61%,61.83%,62.01%,52.71%,71.86%,54.49%,35.73%,70.43%,72.42%,63.94%,61.84%,72.34%,73.79%,71.02%,65.31%,70.66%,71.70%,66.79%,66.46%,64.76%,68.14%,50.72%,71.68%,51.13%,77.02%,55.20%,65.83%,65.22%,62.59%,70.05%,57.61%,69.46%
tpa-1 IV_+_93830_95168_95399_98786,tpa-1,WBGene00006599,B0545.1,IV_+_93830_95168_95399_98786,5%,8.79%,1.39%,1.79%,3.59%,0%,2.96%,0%,6.55%,20.51%,5.33%,14.88%,1.64%,2.06%,4.17%,4.44%,0%,1.04%,2.33%,8.69%,0%,0%,2.21%,0.28%,0.70%,2.65%,4.22%,3.56%,0.61%,9.42%,NA,3.34%,4.29%,4.55%,1.56%,0%,1.87%,4.09%,2.08%,6.67%,1.20%,2.40%,0.89%,15.87%,3.77%,2.42%
tra-1 III_-_11176200_11177803_11177866_11179082,tra-1,WBGene00006604,Y47D3A.6,III_-_11176200_11177803_11177866_11179082,75.94%,97.98%,68.84%,90.02%,96.35%,66.50%,68.76%,88.72%,90.15%,88.23%,92.33%,87.61%,89.28%,95.03%,83.49%,96.51%,90.04%,87.48%,90.03%,82.94%,89.18%,95.87%,90.65%,95.89%,93.84%,68%,95.46%,36.26%,95.82%,67.81%,92.64%,90.25%,91.55%,86.35%,70.83%,81.74%,80.55%,81.17%,94.42%,83.44%,87.17%,90.44%,92.10%,89.98%,97.88%,92.75%
tra-1 III_-_11181261_11182329_11182497_11182976,tra-1,WBGene00006604,Y47D3A.6,III_-_11181261_11182329_11182497_11182976,100%,100%,100%,100%,100%,99.54%,100%,99.61%,99.51%,98.89%,100%,100%,100%,99.73%,100%,97.57%,100%,100%,100%,99.62%,97.13%,100%,100%,95.25%,100%,100%,100%,100%,98.96%,98.06%,100%,99.55%,99.70%,97.29%,100%,100%,99.69%,99.53%,94.99%,100%,99.32%,97.95%,85.02%,100%,100%,99.36%
tra-1 III_-_11183934_11184034_11188923_11191813,tra-1,WBGene00006604,Y47D3A.6,III_-_11183934_11184034_11188923_11191813,NA,NA,NA,NA,NA,NA,NA,NA,20.97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77%,NA,NA,NA,NA,NA
tra-1 III_-_11191931_11193041_11193102_11194863,tra-1,WBGene00006604,Y47D3A.6,III_-_11191931_11193041_11193102_11194863,99.05%,98.69%,95.92%,96.95%,100%,98.48%,98.89%,97.62%,99.71%,98.70%,99.33%,97.05%,97.48%,97.44%,98.80%,96.63%,98.32%,98.83%,93.59%,97.31%,96.91%,100%,91.33%,98.34%,94.81%,95.66%,97.31%,87.19%,98.53%,97.28%,98.87%,97.62%,95.40%,96.08%,100%,93.91%,98.73%,97.24%,98.69%,98.43%,97.97%,92.96%,96.39%,97.10%,99.30%,96.64%
trp-2 III_+_1000656_1000514_999710_1001594,trp-2,WBGene00006615,R06B10.4,III_+_1000656_1000514_999710_1001594,50%,50%,34.95%,47.47%,NA,49.48%,46.80%,47.44%,23.22%,50%,35.56%,NA,NA,48.55%,50%,50%,NA,25%,50%,38.75%,59.17%,50%,50.42%,NA,41.94%,50.63%,NA,35.66%,51.59%,NA,50%,40.16%,36.09%,38.17%,NA,30%,47.62%,50%,42.49%,50%,NA,39.06%,NA,38.33%,49.58%,NA
trp-2 III_+_1000656_1001595_999710_1001594,trp-2,WBGene00006615,R06B10.4,III_+_1000656_1001595_999710_1001594,NA,NA,NA,17.77%,NA,NA,NA,NA,44.20%,NA,NA,NA,NA,9.88%,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.42%,27.78%,NA,0%,44.46%,33.79%,33.34%,NA,NA,32.38%,0%,NA,NA,NA,3.07%,4.30%,NA,NA,6.25%
tsen-34 IV_+_4178556_4178735_4179009_4179261,tsen-34,WBGene00019535,K08D10.12,IV_+_4178556_4178735_4179009_4179261,90.28%,NA,79.74%,69.97%,100%,69.05%,66.67%,39.72%,77.78%,100%,65.22%,20.14%,100%,75.07%,65.12%,36.67%,68.23%,68.75%,NA,63.52%,30%,86.11%,100%,98.02%,66.45%,69.96%,87.04%,63.75%,86.25%,73.22%,71.21%,89.82%,90.00%,84.33%,NA,NA,56.70%,69.49%,74.33%,60%,63.39%,66.62%,73.93%,100%,78.06%,94.84%
tsp-4 IV_-_12519620_12519777_12520120_12520164,tsp-4,WBGene00006630,F53B2.2,IV_-_12519620_12519777_12520120_12520164,95.33%,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,83.35%,NA,0%,NA,NA,NA,100%,53.33%,NA,NA,NA,NA,100%,100%,NA,NA,NA,50%,100%,100%,NA,58.33%,100%,0%,NA,NA
ttn-1 V_-_6129400_6129491_6129536_6129582,ttn-1,WBGene00006436,W06H8.8,V_-_6129400_6129491_6129536_6129582,14.93%,20%,18.75%,16.77%,NA,0%,12.50%,0%,3.85%,0%,16.67%,10%,NA,0%,14.91%,33.33%,0%,25%,0%,14.29%,NA,21.96%,24.06%,13.97%,20.83%,18.11%,5.93%,0%,5.62%,0%,24.76%,33.60%,13.47%,21.90%,NA,NA,4.47%,63.54%,33.34%,26.67%,50%,0%,29.35%,33.33%,8.33%,12.44%
ttn-1 V_-_6149676_6149890_6153688_6153897,ttn-1,WBGene00006436,W06H8.8,V_-_6149676_6149890_6153688_6153897,100%,50%,100%,100%,NA,NA,100%,100%,89.25%,NA,92.71%,100%,NA,96.48%,100%,NA,100%,100%,100%,100%,NA,98.02%,100%,84.94%,100%,NA,100%,100%,94.49%,100%,91.49%,97.32%,98.63%,88.52%,NA,NA,96.80%,100%,68.75%,100%,100%,100%,100%,100%,100%,97.82%
ttn-1 V_-_6199512_6199640_6200918_6201050,ttn-1,WBGene00006436,W06H8.8,V_-_6199512_6199640_6200918_6201050,82.86%,0%,40.66%,100%,100%,NA,0%,76.39%,51.30%,0%,27.78%,NA,NA,50.57%,55.21%,NA,100%,NA,8.33%,25%,NA,76.33%,41.49%,77.57%,73.75%,53.07%,39.58%,100%,76.59%,0%,56.05%,62.03%,62.59%,49.41%,NA,100%,68.97%,51.25%,41.67%,63.89%,31.25%,16.67%,73.81%,100%,66.67%,49.54%
ttx-1 V_-_20057358_20058542_20058701_20059483,ttx-1,WBGene00006652,Y113G7A.6,V_-_20057358_20058542_20058701_20059483,25%,40.64%,100%,100%,NA,NA,50%,100%,100%,100%,8.33%,NA,100%,100%,58.34%,100%,100%,NA,NA,100%,NA,100%,100%,90.83%,100%,100%,76.19%,NA,100%,100%,100%,100%,100%,77.71%,NA,NA,100%,100%,100%,100%,89.29%,NA,100%,NA,100%,87.50%
ttyh-1 X_+_11373155_11373273_11373375_11373955,ttyh-1,WBGene00009632,F42E11.2,X_+_11373155_11373273_11373375_11373955,50.58%,100%,86.87%,89.41%,82.50%,53.54%,36.25%,48.39%,71.80%,44.85%,96.67%,100%,94.84%,75.37%,58.16%,69.32%,66.21%,50.99%,58.08%,78.86%,50.76%,96.62%,90.51%,100%,76.07%,81.97%,94.96%,100%,85.23%,92.44%,82.47%,94.10%,83.13%,91.91%,100%,56.25%,93.82%,100%,95.72%,96.39%,87.27%,97.86%,90.87%,89.24%,96.12%,97.22%
twk-13 V_-_12326575_12328215_12328725_12335821,twk-13,WBGene00006668,R04F11.4,V_-_12326575_12328215_12328725_12335821,4.71%,NA,29.17%,17.90%,NA,NA,36.61%,12.50%,53.87%,7.71%,25%,80.56%,NA,NA,25%,25%,16.67%,0%,NA,51.85%,8.33%,36.08%,54.55%,39.67%,58.34%,39.21%,NA,9.89%,26.25%,0%,72.05%,36.08%,22.10%,NA,NA,NA,20.54%,26.86%,NA,60%,56.36%,43.20%,52.46%,41.07%,0%,NA
twk-17 X_-_7600466_7600689_7600716_7600944,twk-17,WBGene00006671,C44E12.3,X_-_7600466_7600689_7600716_7600944,50%,NA,50%,40.92%,NA,50%,0%,12.50%,13.65%,0%,91.85%,16.67%,NA,49.74%,NA,0%,57.38%,0%,0%,NA,9.52%,15%,NA,49.54%,34.71%,12.50%,NA,0%,20.36%,0%,36.59%,55%,19.17%,23.71%,NA,64.64%,10.72%,3.15%,40%,NA,36.43%,54.96%,57.16%,0%,8.34%,43.20%
twk-2 II_-_4446629_4447054_4447267_4447512,twk-2,WBGene00006657,T12C9.3,II_-_4446629_4447054_4447267_4447512,24.17%,33.33%,13.69%,9.99%,0%,25%,47.22%,44.27%,24.35%,88.83%,98.38%,68.66%,100%,7.43%,64.64%,91.00%,93.94%,61.11%,25%,40.09%,25%,31.72%,88.48%,84.87%,94.19%,24.67%,55.53%,5.25%,38.82%,0%,28.15%,49.17%,31.52%,33.37%,28.32%,67.71%,13.90%,38.45%,84.64%,43.89%,81.20%,53.49%,63.91%,91.18%,46.05%,69.59%
twk-39 III_+_11801774_11802867_11802936_11802993,twk-39,WBGene00006690,C24H11.8,III_+_11801774_11802867_11802936_11802993,89.70%,97.43%,90.72%,79.04%,100%,78.57%,96.64%,91.43%,80.49%,92.96%,94.56%,92.80%,100%,88.11%,78.93%,96.73%,87.86%,95.17%,66.67%,77.02%,82.62%,92.94%,88.81%,84.93%,88.85%,91.98%,98.80%,91.34%,82.50%,100%,86.25%,89.32%,82.52%,93.21%,58.33%,100%,98.48%,80.55%,84.66%,100%,85.18%,91.99%,77.57%,98.18%,98.47%,90.81%
twk-7 III_-_8641290_8641800_8641890_8643261,twk-7,WBGene00006662,F22B7.7,III_-_8641290_8641800_8641890_8643261,89.29%,0%,42.38%,66.00%,13.46%,60.72%,28.13%,25%,79.71%,50%,50%,18.33%,45%,48.53%,22.22%,13.33%,64.18%,18.33%,88.10%,70.17%,47.92%,66.34%,93.07%,12.73%,96.52%,52.31%,39.58%,44.17%,65.45%,5.95%,64.18%,62.45%,53.75%,56.36%,NA,25%,71.27%,61.96%,57.90%,23.41%,53.33%,30.03%,48.47%,78.89%,59.62%,23.61%
twnk-1 X_+_5795396_5795486_5795540_5795927,twnk-1,WBGene00018514,F46G11.1,X_+_5795396_5795486_5795540_5795927,0%,0%,0%,48.67%,NA,NA,NA,NA,NA,0%,NA,0%,0%,47.22%,50%,0%,6.67%,NA,NA,11.11%,100%,43.75%,4.76%,13.33%,25%,0%,19.22%,NA,66.67%,25%,12.87%,26.59%,41.79%,11.11%,5%,NA,40.83%,22.50%,0%,NA,11.48%,19.45%,9.08%,37.50%,37.50%,15.42%
tyra-2 X_-_6998945_7000652_7000670_7000903,tyra-2,WBGene00017157,F01E11.5,X_-_6998945_7000652_7000670_7000903,76.15%,71.05%,33.21%,59.67%,1.11%,81.51%,85.80%,50.85%,64.05%,100%,66.67%,75%,83.33%,20.11%,50%,49.17%,96.89%,75%,100%,79.30%,50%,70.84%,34.85%,41.67%,NA,35.42%,79.84%,43.75%,50%,75%,73.97%,24.87%,50.13%,33.71%,61.04%,100%,61.77%,44.54%,79.68%,75%,76.77%,72.22%,77.09%,58.33%,33.33%,70.83%
tyra-2 X_-_7001333_7001593_7001876_7003129,tyra-2,WBGene00017157,F01E11.5,X_-_7001333_7001593_7001876_7003129,92.48%,50.78%,NA,48.50%,14.48%,92.65%,65.96%,61.70%,84.51%,92.32%,33.33%,100%,NA,NA,NA,66.67%,97.49%,62.50%,62.50%,76.50%,67.82%,100%,55.24%,100%,86.22%,66.67%,93.43%,62.50%,100%,53.17%,79.03%,100%,78.03%,85.42%,70.83%,100%,63.24%,75.31%,91.47%,100%,NA,56.58%,79.29%,NA,NA,87.36%
uaf-1 III_-_1067952_1068035_1068251_1070421,uaf-1,WBGene00006697,Y92C3B.2,III_-_1067952_1068035_1068251_1070421,7.41%,6.26%,5.70%,6.56%,0%,5.44%,7.96%,4.49%,14.95%,6.05%,17.35%,10.94%,9.30%,11.73%,10.40%,9.07%,6.32%,10.53%,8.35%,9.19%,1.31%,11.37%,26.34%,16.24%,12.34%,8.30%,17.90%,10.02%,5.56%,12.21%,5.18%,7.11%,5.54%,8.08%,6.67%,19.70%,4.46%,2.71%,12.85%,4.92%,6.82%,8.94%,7.50%,12.27%,3.99%,19.18%
ubc-15 II_-_2901840_2902422_2902539_2903211,ubc-15,WBGene00006710,Y110A2AR.2,II_-_2901840_2902422_2902539_2903211,NA,NA,NA,99.57%,100%,85%,98.33%,NA,100%,NA,100%,NA,NA,NA,NA,100%,NA,97.35%,100%,NA,57.09%,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,100%,96.75%,NA,90.00%,NA,NA,NA,NA,NA,NA,NA
ubc-22 X_-_8868759_8868805_8868901_8869033,ubc-22,WBGene00006717,C06E2.7,X_-_8868759_8868805_8868901_8869033,100%,100%,100%,89.82%,NA,100%,94.55%,100%,100%,96.96%,100%,100%,100%,95.36%,100%,89.48%,86.00%,100%,100%,91.67%,100%,100%,83.70%,100%,90.99%,100%,100%,100%,100%,100%,96.06%,100%,100%,71.25%,76.79%,83.33%,100%,87.74%,100%,79.17%,97.78%,98.38%,100%,100%,84.50%,100%
ubq-1 III_+_5941357_5941407_5942600_5942647,ubq-1,WBGene00006727,F25B5.4,III_+_5941357_5941407_5942600_5942647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,97.49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ubr-4 I_-_4630175_4631246_4631303_4631499,ubr-4,WBGene00016650,C44E4.1,I_-_4630175_4631246_4631303_4631499,71.53%,75%,62.86%,77.03%,NA,50%,80.66%,97.40%,47.58%,75%,100%,100%,52.38%,74.67%,31.39%,63.46%,89.96%,80.83%,75.63%,81.52%,83.33%,NA,NA,63.07%,67.73%,NA,80.68%,78.87%,47.11%,66.67%,NA,44.93%,NA,50.58%,60%,0%,54.28%,86.25%,87.20%,51.39%,90.84%,82.10%,53.29%,9.38%,65.24%,NA
ubxn-3 II_-_218702_218762_218884_219170,ubxn-3,WBGene00018586,F48A11.5,II_-_218702_218762_218884_219170,3.17%,0%,2.38%,3.42%,0%,1.11%,0%,0%,0%,3.36%,4.32%,0%,0%,3.19%,2.71%,0%,3.61%,2.25%,0%,7.68%,0%,0.41%,1.88%,1.95%,1.72%,3.53%,4.17%,1.28%,4.44%,1.11%,2.37%,1.67%,1.72%,2.18%,3.57%,0%,3.59%,0.82%,3.35%,1.04%,1.16%,0.55%,2.63%,2.64%,0.65%,6.32%
ucr-2.1 X_+_12018468_12018534_12018576_12018699,ucr-2.1,WBGene00012158,VW06B3R.1,X_+_12018468_12018534_12018576_12018699,6.47%,2.58%,7.82%,5.15%,12.93%,5.66%,8.22%,9.25%,9.26%,4.37%,8.73%,8.65%,36.95%,3.33%,5.24%,18.64%,2.42%,7.44%,9.16%,13.30%,1.73%,8.14%,7.17%,6.96%,9.57%,7.92%,8.67%,6.24%,5.23%,4.03%,7.42%,8.27%,8.65%,17.18%,3.46%,2.94%,5.53%,4.78%,7.34%,3.27%,4.59%,3.19%,5.22%,3.84%,13.55%,5.03%
ugt-37 V_-_7144777_7145029_7145111_7145159,ugt-37,WBGene00017332,F10D2.6,V_-_7144777_7145029_7145111_7145159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57%,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uig-1 V_-_13275396_13275568_13275685_13275875,uig-1,WBGene00009337,F32F2.1,V_-_13275396_13275568_13275685_13275875,85.80%,0%,54.22%,57.41%,43.75%,33.34%,NA,NA,60.40%,NA,16.67%,NA,NA,76.46%,73.75%,58.34%,92.50%,61.31%,16.67%,100%,25%,NA,60%,73.44%,45.26%,100%,NA,90.41%,33.02%,28.69%,43.93%,80%,47.42%,36.17%,6.25%,NA,58.36%,53.54%,59.17%,38.10%,62.16%,65.28%,51.46%,56.25%,71.25%,69.28%
ulp-2 II_-_4957671_4957828_4958473_4958635,ulp-2,WBGene00006737,Y38A8.3,II_-_4957671_4957828_4958473_4958635,37.40%,NA,NA,NA,NA,NA,NA,NA,40.87%,NA,NA,NA,36.67%,43.84%,NA,NA,37.93%,NA,NA,28.24%,NA,NA,44.57%,31.65%,37.27%,NA,38.14%,32.38%,NA,83.47%,NA,NA,42.40%,NA,25%,NA,NA,NA,NA,NA,NA,NA,44.04%,NA,44.83%,52.44%
ulp-4 II_+_8130387_8130551_8130653_8132288,ulp-4,WBGene00006739,C41C4.6,II_+_8130387_8130551_8130653_8132288,90.09%,66.49%,89.95%,77.47%,100%,50.85%,86.69%,78.43%,73.99%,84.81%,79.63%,90.25%,29.08%,89.18%,84.32%,89.17%,81.20%,88.48%,88.44%,87.28%,82.71%,91.42%,82.61%,79.03%,78.20%,76.87%,89.08%,80.32%,89.01%,88.98%,74.20%,84.44%,79.21%,76.56%,70.80%,87.60%,91.73%,90.81%,90.09%,82.99%,84.76%,75.40%,73.77%,89.58%,79.45%,81.07%
unc-10 X_-_7273655_7273829_7274144_7274316,unc-10,WBGene00006750,T10A3.1,X_-_7273655_7273829_7274144_7274316,100%,100%,98.54%,95.94%,100%,100%,100%,100%,93.20%,100%,25%,82.34%,71.78%,80.11%,84.72%,85.27%,96.38%,100%,100%,95.83%,98.09%,100%,78.10%,73.12%,86.46%,88.90%,94.42%,99.54%,80.00%,100%,96.69%,83.94%,91.14%,80.13%,96.55%,100%,98.04%,83.72%,96.42%,100%,87.23%,NA,87.81%,100%,92.78%,86.16%
unc-103 III_+_4115393_4121392_4121724_4139284,unc-103,WBGene00006830,C30D11.1,III_+_4115393_4121392_4121724_4139284,NA,13.77%,NA,14.42%,9.72%,NA,7.29%,8.47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58%,NA,NA,16.76%,4.01%
unc-103 III_+_4115393_4121392_4128818_4139284,unc-103,WBGene00006830,C30D11.1,III_+_4115393_4121392_4128818_4139284,NA,NA,NA,NA,NA,NA,6.89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unc-103 III_+_4115393_4121392_4134406_4139284,unc-103,WBGene00006830,C30D11.1,III_+_4115393_4121392_4134406_4139284,NA,NA,NA,NA,NA,NA,7.19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99%,NA
unc-103 III_+_4143185_4143941_4144172_4144577,unc-103,WBGene00006830,C30D11.1,III_+_4143185_4143941_4144172_4144577,97.65%,92.93%,96.70%,96.30%,90.10%,91.33%,92.81%,91.14%,96.09%,99.44%,91.23%,78.62%,100%,85.09%,67.63%,8.54%,19.56%,97.15%,93.15%,92.27%,86.35%,67.75%,84.63%,52.67%,98.10%,88.97%,85.68%,28.16%,73.96%,80.99%,88.20%,85.06%,84.72%,74.75%,91.41%,13.49%,93.57%,97.56%,95.95%,92.24%,85.53%,45.45%,94.08%,95.39%,94.39%,55.11%
unc-104 II_+_7001976_7002023_7002044_7002303,unc-104,WBGene00006831,C52E12.2,II_+_7001976_7002023_7002044_7002303,1.79%,0%,0%,0%,0%,0%,0%,0%,3.17%,1.92%,0%,0%,0%,1.72%,0%,4.19%,50.38%,0%,0%,1.56%,0%,0%,2.38%,1.85%,0%,0%,0.76%,0.34%,0%,0%,14.19%,10.97%,1.92%,0%,0%,66.33%,0.15%,0%,0.37%,0%,1.95%,25.94%,8.31%,0%,2%,0.47%
unc-104 II_+_7004790_7005975_7006116_7006468,unc-104,WBGene00006831,C52E12.2,II_+_7004790_7005975_7006116_7006468,62.58%,85.18%,75.00%,83.49%,56.73%,56.79%,71.49%,63.73%,50.56%,89.25%,52.17%,76.67%,63.65%,62.28%,58.99%,56.67%,38.56%,76.67%,77.78%,59.87%,61.95%,49.15%,68.22%,62.37%,61.11%,70.38%,90.32%,68.01%,90.14%,66.67%,76.39%,74.12%,69.79%,71.06%,47.50%,33.89%,76.68%,84.92%,68.30%,53.29%,70.26%,68.07%,81.49%,60.09%,77.70%,64.77%
unc-11 I_-_3800279_3800808_3800970_3801833,unc-11,WBGene00006751,C32E8.10,I_-_3800279_3800808_3800970_3801833,NA,94.60%,86.19%,91.85%,91.29%,94.59%,88.09%,100%,93.93%,97.10%,86.57%,95.37%,100%,NA,89.24%,96.94%,NA,87.09%,81.25%,NA,NA,NA,NA,89.73%,90.29%,59.82%,NA,NA,76.70%,70.96%,50.82%,88.42%,NA,60.54%,100%,NA,88.42%,NA,97.60%,74.95%,95.97%,85.99%,96.55%,97.40%,NA,NA
unc-11 I_-_3800279_3800808_3801954_3803009,unc-11,WBGene00006751,C32E8.10,I_-_3800279_3800808_3801954_3803009,63.16%,NA,92.91%,NA,90.97%,NA,93.24%,95.07%,82.98%,99.58%,NA,NA,NA,79.97%,NA,NA,NA,NA,85.82%,NA,65.01%,46.31%,NA,NA,NA,68.03%,88.61%,70.12%,NA,NA,NA,NA,72.38%,NA,NA,54.04%,NA,NA,99.55%,88.29%,97.41%,91.83%,NA,NA,NA,NA
